idTextbox.text,welcomeDone.numClicks,welcomeDone.timesOn,welcomeDone.timesOff,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name,instr_advance_3.keys,instr_advance_3.rt,spec_instr_adv.keys,spec_instr_adv.rt,spec_instr_adv2.keys,spec_instr_adv2.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,steps,fams,face_file,cond,instr,term,key_map,attnKeyResp1.keys,attnKeyResp1.rt,q1.thisRepN,q1.thisTrialN,q1.thisN,q1.thisIndex,q1.ran,attnKeyResp2.keys,attnKeyResp2.rt,q2.thisRepN,q2.thisTrialN,q2.thisN,q2.thisIndex,q2.ran,attnKeyResp3.keys,attnKeyResp3.rt,q3.thisRepN,q3.thisTrialN,q3.thisN,q3.thisIndex,q3.ran,practiceStart.keys,practiceStart.rt,practiceResp.keys,timesRedone,redo_keypress.keys,redo_keypress.rt,practiceFailed.thisRepN,practiceFailed.thisTrialN,practiceFailed.thisN,practiceFailed.thisIndex,practiceFailed.ran,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practiceRepeat.ran,practiceResp.rt,attrRating.keys,attrRating.rt,practiceTrial.thisRepN,practiceTrial.thisTrialN,practiceTrial.thisN,practiceTrial.thisIndex,practiceTrial.ran,key_resp_3.keys,key_resp_3.rt,attnChecker.thisRepN,attnChecker.thisTrialN,attnChecker.thisN,attnChecker.thisIndex,attnChecker.ran,catResp.keys,catResp.rt,catAllKeys.keys,catAllKeys.rt,globalTimesRedone,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,contResp.keys,contResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,contResp_2.keys,contResp_2.rt,respQ1.response,respQ1.rt,respQ2.response,respQ2.rt,respQ3.response,respQ3.rt,respQ4.response,respQ4.rt,surveyContinue1.numClicks,surveyContinue1.timesOn,surveyContinue1.timesOff,respQ5.response,respQ5.rt,respQ6.response,respQ6.rt,respQ7.response,respQ7.rt,respQ8.response,respQ8.rt,surveyContinue2.numClicks,surveyContinue2.timesOn,surveyContinue2.timesOff,respQ9.response,respQ9.rt,respQ10.response,respQ10.rt,respQ11.response,respQ11.rt,respQ12.response,respQ12.rt,surveyContinue3.numClicks,surveyContinue3.timesOn,surveyContinue3.timesOff,respQ13.response,respQ13.rt,respQ14.response,respQ14.rt,respQ15.response,respQ15.rt,surveyContinue4.numClicks,surveyContinue4.timesOn,surveyContinue4.timesOff,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,genderResp2.text,demogexitClick.numClicks,demogexitClick.timesOn,demogexitClick.timesOff,textbox.text,openAnswerClick.numClicks,openAnswerClick.timesOn,openAnswerClick.timesOff,debriefEnd.keys,debriefEnd.rt,exitKey.keys,exitKey.rt
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.30960000000152377],"[""j""]",[0.30960000000152377],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,0,6,img/B06_00.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.4535,,,,,,,,,,,,,,,,,,,,,,,space,0.616,0,41,41,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.3029000000021824],"[""j""]",[0.3028000000007296],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,9,9,img/B09_09.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.4438,,,,,,,,,,,,,,,,,,,,,,,space,0.7577,0,42,42,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.4603000000006432],"[""j""]",[0.46039999999845804],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,10,7,img/B07_10.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.4494,,,,,,,,,,,,,,,,,,,,,,,space,0.4662,0,43,43,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.4709000000021888],"[""j""]",[0.4709000000021888],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,8,3,img/B03_08.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.4455,,,,,,,,,,,,,,,,,,,,,,,space,0.453,0,44,44,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.31399999999996453],"[""j""]",[0.31399999999996453],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,5,10,img/B10_05.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.7915,,,,,,,,,,,,,,,,,,,,,,,space,0.4494,0,45,45,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.4774999999999636],"[""j""]",[0.4774999999999636],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,8,2,img/B02_08.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.8897,,,,,,,,,,,,,,,,,,,,,,,space,0.5986,0,46,46,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.6040000000000418],"[""j""]",[0.6041000000014947],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,3,5,img/B05_03.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.4457,,,,,,,,,,,,,,,,,,,,,,,space,1.7831,0,47,47,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.46219999999925676],"[""j""]",[0.46219999999925676],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,6,10,img/B10_06.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.3446,,,,,,,,,,,,,,,,,,,,,,,space,1.0548,0,48,48,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.30829999999707525],"[""j""]",[0.3083999999985281],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,4,7,img/B07_04.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.4482,,,,,,,,,,,,,,,,,,,,,,,space,0.4512,0,49,49,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.45740000000228065],"[""j""]",[0.4573000000008278],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,10,6,img/B06_10.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.4466,,,,,,,,,,,,,,,,,,,,,,,space,0.7525,0,50,50,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.4575000000000955],"[""j""]",[0.4575000000000955],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,2,8,img/B08_02.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.8912,,,,,,,,,,,,,,,,,,,,,,,space,0.4537,0,51,51,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.6163000000008196],"[""j""]",[0.616300000000706],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,6,6,img/B06_06.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.9419,,,,,,,,,,,,,,,,,,,,,,,space,8.9727,0,52,52,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.6266999999992322],"[""j""]",[0.6266999999992322],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,4,5,img/B05_04.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0357,,,,,,,,,,,,,,,,,,,,,,,space,0.4662,0,53,53,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.46039999999845804],"[""j""]",[0.4603000000007569],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,0,2,img/B02_00.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.8917,,,,,,,,,,,,,,,,,,,,,,,space,0.6029,0,54,54,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.45189999999854535],"[""j""]",[0.45189999999854535],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,7,7,img/B07_07.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.4497,,,,,,,,,,,,,,,,,,,,,,,space,0.7547,0,55,55,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.45080000000075415],"[""j""]",[0.45090000000232067],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,9,3,img/B03_09.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.7359,,,,,,,,,,,,,,,,,,,,,,,space,0.6065,0,56,56,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.46100000000001273],"[""j""]",[0.4609000000021979],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,6,1,img/B01_06.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.3609,,,,,,,,,,,,,,,,,,,,,,,space,0.9023,0,57,57,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.611600000001431],"[""j""]",[0.611599999997793],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,4,10,img/B10_04.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.6174,,,,,,,,,,,,,,,,,,,,,,,space,0.9106,0,58,58,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[1.0621000000014647],"[""j""]",[1.0621000000014647],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,10,5,img/B05_10.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.9649,,,,,,,,,,,,,,,,,,,,,,,space,0.1575,0,59,59,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.6052999999971007],"[""j""]",[0.6052999999971007],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,7,9,img/B09_07.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.5919,,,,,,,,,,,,,,,,,,,,,,,space,0.5981,0,60,60,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.4519999999999982],"[""j""]",[0.452100000001451],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,2,3,img/B03_02.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.5945,,,,,,,,,,,,,,,,,,,,,,,space,0.3065,0,61,61,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.4546000000015056],"[""j""]",[0.45469999999920674],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,10,10,img/B10_10.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.4494,,,,,,,,,,,,,,,,,,,,,,,space,0.3043,0,62,62,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.32070000000294385],"[""j""]",[0.320600000001491],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,1,1,img/B01_01.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0395,,,,,,,,,,,,,,,,,,,,,,,space,1.0522,0,63,63,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.45559999999784395],"[""j""]",[0.45559999999784395],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,5,8,img/B08_05.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.5893,,,,,,,,,,,,,,,,,,,,,,,space,0.3056,0,64,64,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""j""]",[0.4538000000007969],"[""j""]",[0.4538000000007969],1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,034288,001,2023-07-28_03h55.33.710,fluency,2022.2.4,Win32,8.57088983,,,,,,,,,,,,,,,,,,,,,,,1,9,img/B09_01.jpg,CONTROL,Press J as soon as you see a face, ,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.4538,,,,,,,,,,,,,,,,,,,,,,,space,0.4502,0,65,65,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
